,ANP,PPP,IND,AQP,JUI,PTI,PPP-SB,NPP-WG,HPG,PKMAP,TIP,PAP,PML-N,PML-J,JUI-S,PML-J Chattha,JUP-Noorani,PPP-ZAB,PML-Q Shuja,NPP,JMP,PSL,MJAH,MIP,PDP,KT,TI,AI,WP,SI,AIMP,SNP,JWP,PMI,UNA,MQM-H,MKP-KBG,AT,PKQP,PML-F,MWM,PakNP,ST,BNP,BNM,KJPP,JQM,JIP,District
25,0.0,0.3079898510008941,0.004391755602009755,0.0,0.0,0.023498453917933603,0.0,0.0,0.0,0.0,0.0,0.0,0.6447233877550247,0.0,0.0,0.0,0.0,0.013079844006568144,0.006316707717569786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jhelum
26,0.0,0.2942215135314309,0.0,0.0,0.0,0.015803434465033527,0.0,0.0,0.0,0.0,0.0,0.0,0.5896850797085833,0.01054375683573026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sargodha
27,0.0,0.026363338403744822,0.3765410829390458,0.0,0.0,0.017564353606575288,0.0,0.0,0.0,0.0,0.0,0.0,0.579531225050634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,khushab
28,0.0,0.09499967964266427,0.0,0.0,0.0,0.08777991860487977,0.0,0.0,0.0,0.0,0.0,0.0,0.43891059918089864,0.0,0.0,0.0,0.0,0.0,0.177933861549653,0.016658581457717408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mianwali
29,0.0,0.0,0.24588454000218707,0.0,0.0,0.0,0.0,0.0,0.0030282917116070686,0.0,0.0,0.0,0.49630412671979085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bhakkar
30,0.0,0.21582824608573464,0.019109055723219626,0.0,0.0,0.012510748329584293,0.0003103297630346033,0.0,0.0,0.0,0.0,0.0,0.6459896983981915,0.025347543029002623,0.0,0.03848150607090439,0.0,0.0,0.0,0.0,0.0001818744404998949,0.00019714980978482015,0.00023701561189697854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,faisalabad
31,0.0,0.2141747446526404,0.047197456296819075,0.0,0.00023646533994376497,0.004570694286203245,0.0,0.0,0.0,0.0,0.0,0.0,0.4958444326495058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888314182564538,0.0004749177835845364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jhang
32,0.0,0.25331909885776893,0.0,0.0,0.0,0.013430205463865183,0.004129254177738863,0.0,0.0,0.0,0.0,0.0,0.5608025749124296,0.004285080708202914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,toba
33,0.0,0.0,0.0,0.0,0.0,0.02253105057857714,0.0,0.0,0.0,0.0,0.0,0.0,0.5568376556609163,0.0,0.0,0.37393709911703743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gujranwala
34,0.0,0.41847181547547013,0.0,0.0,0.0,0.019790078337407525,0.0,0.0,0.0,0.0,0.0,0.0,0.5157279892860889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hafizabad
35,0.0,0.24226216902017078,0.0,0.0,0.0,0.022991068843365013,0.0030999689197837585,0.0,0.0011542680494615078,0.0,0.0,0.0,0.6339758381803967,0.0,0.0006150126713817638,0.0,0.0,0.0042486533788941875,0.0,0.00545225850298733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,guranwala
36,0.0,0.313535220776968,0.0,0.0010259448446271557,0.0,0.01972867082625654,0.0015822670491080781,0.0,0.0004720309613777524,0.0,0.0,0.0,0.6033069110417563,0.021704816248005073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036682106898177683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gujrat
37,0.0,0.30363276467679934,0.0,0.0,0.0,0.005959084084084084,0.0,0.0,0.0,0.0,0.0,0.0,0.5557292784676303,0.0,0.0,0.0,0.0,0.006160893635784626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mandi
38,0.0,0.14290062051143787,0.0,0.0,0.0,0.011071474279797726,0.0011995833782279207,0.0,0.0,0.0,0.0,0.0,0.6652953505504977,0.0,0.0,0.1270742382831303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sialkot
39,0.0,0.03115794909107979,0.0076793938156491754,0.0,0.0,0.014527667829066237,0.0,0.0,0.0,0.0,0.0,0.0,0.5151100235599151,0.0,0.0,0.14398579822591256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,narowal
40,0.0,0.18932011792248876,0.0016345020919102042,0.0003930763076723871,0.0,0.0470011562279003,0.0011170360702210556,0.0,0.0011420899263971018,0.0,0.0,6.348633540165131e-05,0.6828864234886574,0.0,0.0,0.018231342484200216,0.0,0.0003725645472254801,0.0002797745558578926,0.0,0.0,0.0,0.0,0.0,0.00025850503962324963,0.0009977199279837107,0.00018382097917620454,0.00026924540590625147,0.00030870322594871115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lahore
41,0.0,0.18293692324782923,0.0019012292752029376,0.0028798031668515085,0.0,0.028929826607840537,0.008574763215396597,0.0,0.0,0.0,0.0,0.0,0.6155888733159737,0.0,0.0006029853463183763,0.0,0.0,0.005235764593529904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004632047857924251,0.0009263459472364808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sheikhupura
42,0.0013678106847746052,0.0,0.0,0.0,0.0,0.008450778449828843,0.0,0.0,0.0,0.0,0.0,0.0,0.6274224240720432,0.0,0.021466943022714777,0.27419839026360765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kasur
43,0.0,0.2489735754029891,0.008038551597257066,0.0,0.0,0.011074659503786477,0.0,0.0,0.0,0.0,0.0,0.0,0.51744594274527,0.18438013373457074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040588342812906557,0.0,0.0,0.0,0.0,0.0,0.0012073507275464125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,okara
44,0.0005641292684466326,0.35515857708836246,0.000911480570212775,0.0,0.0,0.011699363789394885,0.0005404595089313892,0.0,0.004580960757530546,0.0,0.0,0.0,0.6063786500701303,0.0,0.0,0.0,0.0,0.0009507353405289403,0.0,0.0,0.0,0.0005067890228466911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multan
45,0.0,0.3795919672039445,0.0,0.0,0.0,0.004834701167520398,0.0,0.0,0.0,0.0,0.0,0.0,0.5830170133533648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lodhran
46,0.0,0.37561545150126036,0.0,0.0,0.004537581118532942,0.010132990067142954,0.0,0.0,0.0,0.0,0.0,0.0,0.5627177299153782,0.0,0.0,0.0,0.000391448108139622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,khanewal
47,0.0,0.2804259693489788,0.0018613065221539918,0.0,0.0,0.013245973782413012,0.00540450652698096,0.0,0.0,0.0,0.0,0.0,0.6733293463249379,0.0,0.0,0.0,0.0,0.0,0.0,0.007831145355049902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sahiwal
48,0.0,0.35516764387505034,0.009357076822273882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584891588679931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pakpattan
49,0.0,0.23753920621692037,0.0,0.0020327006686939896,0.0,0.012058879026294858,0.0,0.0,0.0,0.0,0.0,0.0,0.6158674737212979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vehari
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1452293033402971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rajanpur
51,0.0,0.11891647058881291,0.03305707419094445,0.0,0.0,0.004020504794413548,0.005626164651918391,0.0,0.0023667210200637423,0.0,0.0,0.0,0.58755249264052,0.0,0.0,0.00293133928998041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1057092536875321,0.0,0.003479905774859019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,muzaffargarh
52,0.0,0.331870649475283,0.0,0.0,0.0,0.019888418298380697,0.0,0.0,0.0,0.0,0.0,0.0,0.5697450413582039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,layyah
53,0.0,0.0,0.07783380778094076,0.0,0.0,0.026861275860523042,0.0,0.0,0.002827225432361079,0.0,0.0,0.0,,0.0,0.0,0.08813054756619652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bahawalpur
54,0.0,0.23868455252463108,0.0,0.0,0.0,0.011779364022096013,0.0028902526640232095,0.0,0.0,0.0,0.0,0.0,0.5567932847042835,0.0,0.04057322430444726,0.09341219829217329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bahawalnagar
55,0.0,0.3698389986368428,0.0028333448597807668,0.0,0.0,0.009599369451396809,0.0,0.0,0.005292699297297031,0.0,0.0,0.0,0.5822681786588157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007579326564899269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ryk
56,0.0,0.5779886797411168,0.0,0.0,0.0565844585100831,0.0012965081440322493,0.026523941820558915,0.0,0.022576508447400032,0.0,0.0,0.0,0.015645257939750502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sukkur
57,0.0,0.5579881870346088,0.0,0.0,0.03107218900744626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ghotki
58,0.0,0.3499173699702536,0.08372572729212605,0.0,0.13563553595561562,0.0,0.13264812575574364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shikarpur
